1831.04.02_TheManchesterTimesandGazette_0004,1831.04.01_LiverpoolMercuryetc_0002
1831.07.27_TheDerbyMercury_0002,1831.04.23_TheNewcastleCourantetc_0003
1831.07.29_TheBelfastNews-Letter_0003,1831.04.30_Freeman'sJournalandDailyCommercialAdvertiser_0002
1831.07.31_TheExaminer_0016,1831.04.05_TheHullPacketandHumberMercury_0001
1831.08.03_TheAberdeenJournal_0001,1831.04.03_TheExaminer_0016
1831.08.03_TheDerbyMercury_0002,1831.04.23_TheNewcastleCourantetc_0003
1831.08.05_LiverpoolMercuryetc_0007,1831.04.01_TheBelfastNews-Letter_0004
1831.08.06_PrestonChronicle_0003,1831.04.15_TheBelfastNews-Letter_0004
1831.08.09_TheBelfastNews-Letter_0003,1831.04.30_Freeman'sJournalandDailyCommercialAdvertiser_0002
1831.08.09_TheBristolMercury_0002,1831.04.16_TheNewcastleCourantetc_0003
1831.08.10_TheAberdeenJournal_0001,1831.04.12_NorthWalesChronicle_0001
1831.08.10_TheDerbyMercury_0001,1831.04.23_TheNewcastleCourantetc_0003
1831.08.10_TheDerbyMercury_0002,1831.04.23_TheNewcastleCourantetc_0003
1831.08.14_TheExaminer_0014,1831.04.27_TheAberdeenJournal_0004
1831.08.14_TheExaminer_0016,1831.04.05_TheHullPacketandHumberMercury_0001
1831.08.16_TheBristolMercury_0002,1831.04.20_TheDerbyMercury_0002
1831.08.17_Freeman'sJournalandDailyCommercialAdvertiser_0001,1831.04.12_TheBelfastNews-Letter_0003
1831.08.23_TheBelfastNews-Letter_0003,1831.04.30_Freeman'sJournalandDailyCommercialAdvertiser_0002
1831.08.24_TheDerbyMercury_0002,1831.04.02_TheNewcastleCourantetc_0003
1831.08.26_TheBelfastNews-Letter_0003,1831.04.29_Freeman'sJournalandDailyCommercialAdvertiser_0002
1831.08.27_PrestonChronicle_0003,1831.04.15_TheBelfastNews-Letter_0004
1831.08.28_TheExaminer_0016,1831.04.05_TheHullPacketandHumberMercury_0001
1831.08.29_Freeman'sJournalandDailyCommercialAdvertiser_0001,1831.04.12_TheBelfastNews-Letter_0003
1831.08.30_TheHullPacketandHumberMercury_0004,1831.04.15_TheBelfastNews-Letter_0004
1831.09.03_PrestonChronicle_0003,1831.04.01_LiverpoolMercuryetc_0007
1831.09.05_Freeman'sJournalandDailyCommercialAdvertiser_0001,1831.04.12_TheBelfastNews-Letter_0003
1831.09.07_TheDerbyMercury_0001,1831.04.30_TheManchesterTimesandGazette_0001
1831.09.07_TheDerbyMercury_0002,1831.04.23_TheNewcastleCourantetc_0003
1831.09.09_LiverpoolMercuryetc_0003,1831.04.15_TheBelfastNews-Letter_0004
1831.09.09_LiverpoolMercuryetc_0007,1831.04.11_HampshireTelegraphandSussexChronicleetc_0003
1831.09.10_PrestonChronicle_0003,1831.04.22_LiverpoolMercuryetc_0007
1831.09.16_LiverpoolMercuryetc_0003,1831.04.15_TheBelfastNews-Letter_0004
1831.09.17_TheNewcastleCourantetc_0003,1831.04.26_TheHullPacketandHumberMercury_0001
1831.09.21_TheDerbyMercury_0001,1831.04.30_TheManchesterTimesandGazette_0001
1831.09.23_LiverpoolMercuryetc_0005,1831.04.12_TheBristolMercury_0002
1831.09.23_LiverpoolMercuryetc_0007,1831.04.01_TheBelfastNews-Letter_0004
1831.09.23_TheBelfastNews-Letter_0004,1831.04.08_LiverpoolMercuryetc_0007
1831.09.28_TheDerbyMercury_0001,1831.04.16_TheNewcastleCourantetc_0003
1831.09.30_LiverpoolMercuryetc_0007,1831.04.01_TheBelfastNews-Letter_0004
1831.09.30_TheBelfastNews-Letter_0001,1831.04.27_TheDerbyMercury_0001
1831.10.01_TheNewcastleCourantetc_0003,1831.04.02_PrestonChronicle_0001
1831.10.05_TheDerbyMercury_0001,1831.04.23_TheNewcastleCourantetc_0003
1831.10.07_TheBelfastNews-Letter_0004,1831.04.08_LiverpoolMercuryetc_0007
1831.10.08_PrestonChronicle_0001,1831.04.16_TheNewcastleCourantetc_0003
1831.10.08_PrestonChronicle_0003,1831.04.08_LiverpoolMercuryetc_0007
1831.10.12_TheDerbyMercury_0002,1831.04.23_TheNewcastleCourantetc_0003
1831.10.19_TheDerbyMercury_0001,1831.04.23_TheNewcastleCourantetc_0003
1831.10.21_LiverpoolMercuryetc_0003,1831.04.05_TheHullPacketandHumberMercury_0001
1831.10.22_PrestonChronicle_0001,1831.04.16_TheNewcastleCourantetc_0003
1831.10.23_TheExaminer_0016,1831.04.27_TheAberdeenJournal_0004
1831.10.26_TheDerbyMercury_0001,1831.04.23_TheNewcastleCourantetc_0003
1831.10.28_LiverpoolMercuryetc_0007,1831.04.15_TheBelfastNews-Letter_0004
1831.11.01_TheHullPacketandHumberMercury_0001,1831.04.16_TheNewcastleCourantetc_0003
1831.11.05_PrestonChronicle_0001,1831.04.23_TheNewcastleCourantetc_0003
