1828.04.01_TheHullPacketandHumberMercury_0004,1828.04.01_TheBelfastNews-Letter_0004
1828.06.25_TheDerbyMercury_0001,1828.04.19_TheNewcastleCourantetc_0003
1828.06.25_TheDerbyMercury_0002,1828.04.19_TheNewcastleCourantetc_0003
1828.06.25_TheDerbyMercury_0004,1828.04.26_TheNewcastleCourantetc_0003
1828.06.28_TheIpswichJournal_0004,1828.04.05_TheNewcastleCourantetc_0003
1828.06.28_TheNewcastleCourantetc_0003,1828.04.23_TheDerbyMercury_0001
1828.07.02_TheDerbyMercury_0001,1828.04.05_TheNewcastleCourantetc_0003
1828.07.02_TheDerbyMercury_0001,1828.04.12_TheNewcastleCourantetc_0003
1828.07.02_TheDerbyMercury_0001,1828.04.19_TheNewcastleCourantetc_0003
1828.07.04_LiverpoolMercuryetc_0007,1828.04.29_TheBristolMercury_0003
1828.07.08_TheHullPacketandHumberMercury_0002,1828.04.26_TheNewcastleCourantetc_0003
1828.07.09_TheDerbyMercury_0001,1828.04.19_TheNewcastleCourantetc_0003
1828.07.16_TheDerbyMercury_0001,1828.04.18_TheBelfastNews-Letter_0001
1828.07.18_LiverpoolMercuryetc_0007,1828.04.25_TheBelfastNews-Letter_0004
1828.07.19_TheNewcastleCourantetc_0003,1828.04.23_TheDerbyMercury_0001
1828.07.23_TheDerbyMercury_0001,1828.04.05_TheNewcastleCourantetc_0003
1828.07.23_TheDerbyMercury_0001,1828.04.05_TheNewcastleCourantetc_0004
1828.07.23_TheDerbyMercury_0001,1828.04.11_TheBelfastNews-Letter_0001
1828.07.23_TheDerbyMercury_0001,1828.04.12_TheNewcastleCourantetc_0003
1828.07.23_TheDerbyMercury_0001,1828.04.12_TheNewcastleCourantetc_0004
1828.07.23_TheDerbyMercury_0001,1828.04.19_TheNewcastleCourantetc_0003
1828.07.23_TheDerbyMercury_0001,1828.04.26_TheNewcastleCourantetc_0003
1828.07.30_TheDerbyMercury_0001,1828.04.05_TheNewcastleCourantetc_0003
1828.08.01_LiverpoolMercuryetc_0007,1828.04.29_TheBristolMercury_0003
1828.08.06_TheDerbyMercury_0001,1828.04.05_TheNewcastleCourantetc_0003
1828.08.06_TheDerbyMercury_0001,1828.04.05_TheNewcastleCourantetc_0004
1828.08.06_TheDerbyMercury_0001,1828.04.12_TheNewcastleCourantetc_0003
1828.08.06_TheDerbyMercury_0001,1828.04.12_TheNewcastleCourantetc_0004
1828.08.06_TheDerbyMercury_0001,1828.04.19_TheNewcastleCourantetc_0003
1828.08.06_TheDerbyMercury_0001,1828.04.26_TheNewcastleCourantetc_0003
1828.08.13_TheDerbyMercury_0001,1828.04.05_TheNewcastleCourantetc_0003
1828.08.13_TheDerbyMercury_0001,1828.04.19_TheNewcastleCourantetc_0003
1828.08.20_TheDerbyMercury_0001,1828.04.05_TheNewcastleCourantetc_0003
1828.08.20_TheDerbyMercury_0001,1828.04.12_TheNewcastleCourantetc_0003
1828.08.20_TheDerbyMercury_0001,1828.04.19_TheNewcastleCourantetc_0003
1828.08.27_TheDerbyMercury_0001,1828.04.19_TheNewcastleCourantetc_0003
1828.09.02_TheHullPacketandHumberMercury_0001,1828.04.16_TheDerbyMercury_0004
1828.09.02_TheHullPacketandHumberMercury_0001,1828.04.26_TheNewcastleCourantetc_0003
1828.09.03_TheDerbyMercury_0002,1828.04.19_TheNewcastleCourantetc_0003
1828.09.06_TheNewcastleCourantetc_0003,1828.04.28_TheMorningChronicle_0001
1828.09.06_TheNewcastleCourantetc_0003,1828.04.29_TheHullPacketandHumberMercury_0001
1828.09.09_TheHullPacketandHumberMercury_0004,1828.04.08_TheBelfastNews-Letter_0002
1828.09.19_LiverpoolMercuryetc_0007,1828.04.29_TheBristolMercury_0003
1828.09.24_TheDerbyMercury_0001,1828.04.05_TheNewcastleCourantetc_0003
1828.09.24_TheDerbyMercury_0002,1828.04.19_TheNewcastleCourantetc_0003
1828.09.24_TheDerbyMercury_0003,1828.04.05_TheNewcastleCourantetc_0004
1828.09.26_LiverpoolMercuryetc_0005,1828.04.05_TheNewcastleCourantetc_0003
1828.09.27_TheIpswichJournal_0004,1828.04.05_TheNewcastleCourantetc_0003
1828.09.27_TheIpswichJournal_0004,1828.04.12_TheNewcastleCourantetc_0003
1828.09.27_TheNewcastleCourantetc_0004,1828.04.09_TheDerbyMercury_0001
1828.10.01_TheDerbyMercury_0001,1828.04.05_TheNewcastleCourantetc_0003
1828.10.01_TheDerbyMercury_0002,1828.04.19_TheNewcastleCourantetc_0003
1828.10.04_TheNewcastleCourantetc_0003,1828.04.02_TheDerbyMercury_0001
1828.10.04_TheNewcastleCourantetc_0003,1828.04.09_TheDerbyMercury_0001
1828.10.08_TheDerbyMercury_0001,1828.04.05_TheNewcastleCourantetc_0003
1828.10.08_TheDerbyMercury_0002,1828.04.05_TheNewcastleCourantetc_0003
1828.10.10_LiverpoolMercuryetc_0007,1828.04.29_TheBristolMercury_0003
1828.10.17_TheManchesterTimes_0008,1828.04.25_LiverpoolMercuryetc_0007
1828.10.24_TheManchesterTimes_0008,1828.04.18_LiverpoolMercuryetc_0003
1828.10.24_TheManchesterTimes_0008,1828.04.25_LiverpoolMercuryetc_0007
1828.10.31_TheManchesterTimes_0008,1828.04.25_LiverpoolMercuryetc_0007
1828.11.01_TheNewcastleCourantetc_0001,1828.04.23_TheDerbyMercury_0001
1828.11.05_TheDerbyMercury_0001,1828.04.28_HampshireTelegraphandSussexChronicleetc_0001
1828.11.07_TheManchesterTimes_0008,1828.04.25_LiverpoolMercuryetc_0007
