1824.03.01_TheBristolMercury_0001,1824.03.01_HampshireTelegraphandSussexChronicleetc_0002
1824.04.03_TheNewcastleCourantetc_0002,1824.03.31_TheDerbyMercury_0002
1824.04.03_TheNewcastleCourantetc_0002,1824.03.31_TheDerbyMercury_0004
1824.04.03_TheNewcastleCourantetc_0003,1824.03.11_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
1824.04.03_TheNewcastleCourantetc_0003,1824.03.24_TheDerbyMercury_0001
1824.04.03_TheNewcastleCourantetc_0003,1824.03.31_TheDerbyMercury_0001
1824.04.03_TheNewcastleCourantetc_0003,1824.03.31_TheDerbyMercury_0002
1824.04.04_TheExaminer_0014,1824.03.18_CaledonianMercury_0003
1824.04.04_TheExaminer_0014,1824.03.18_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
1824.04.04_TheExaminer_0014,1824.03.22_HampshireTelegraphandSussexChronicleetc_0001
1824.04.04_TheExaminer_0014,1824.03.23_TheMorningChronicle_0001
1824.04.04_TheExaminer_0014,1824.03.24_TheDerbyMercury_0004
1824.04.04_TheExaminer_0014,1824.03.25_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
1824.04.04_TheExaminer_0014,1824.03.27_TheIpswichJournal_0001
1824.04.04_TheExaminer_0014,1824.03.27_TheNewcastleCourantetc_0003
1824.04.04_TheExaminer_0014,1824.03.29_TheBristolMercury_0003
1824.04.04_TheExaminer_0014,1824.03.31_TheDerbyMercury_0001
1824.04.05_HampshireTelegraphandSussexChronicleetc_0002,1824.03.04_CaledonianMercury_0003
1824.04.05_TheBristolMercury_0001,1824.03.30_TheMorningChronicle_0001
1824.04.05_TheBristolMercury_0001,1824.03.30_TheMorningChronicle_0003
1824.04.05_TheBristolMercury_0001,1824.03.31_TheMorningChronicle_0003
1824.04.07_TheAberdeenJournal_0002,1824.03.31_TheDerbyMercury_0004
1824.04.07_TheAberdeenJournal_0004,1824.03.29_CaledonianMercury_0004
1824.04.07_TheDerbyMercury_0001,1824.03.27_CaledonianMercury_0001
1824.04.12_CaledonianMercury_0004,1824.03.24_TheMorningChronicle_0003
1824.04.12_TheBristolMercury_0002,1824.03.23_TheMorningChronicle_0001
1824.04.12_TheBristolMercury_0002,1824.03.29_TheMorningChronicle_0002
1824.04.14_TheDerbyMercury_0001,1824.03.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
1824.04.14_TheDerbyMercury_0001,1824.03.13_TheNewcastleCourantetc_0003
1824.04.21_TheDerbyMercury_0001,1824.03.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
1824.04.21_TheDerbyMercury_0001,1824.03.13_TheNewcastleCourantetc_0003
1824.04.22_CaledonianMercury_0001,1824.03.23_TheMorningChronicle_0001
1824.04.30_LiverpoolMercuryetc_0003,1824.03.11_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
1824.05.01_TheNewcastleCourantetc_0004,1824.03.17_TheDerbyMercury_0001
1824.05.01_TheNewcastleCourantetc_0004,1824.03.24_TheDerbyMercury_0001
1824.05.05_TheDerbyMercury_0001,1824.03.13_TheNewcastleCourantetc_0003
1824.05.15_TheLeedsMercury_0004,1824.03.10_TheDerbyMercury_0001
1824.05.15_TheLeedsMercury_0004,1824.03.13_TheNewcastleCourantetc_0003
1824.05.15_TheLeedsMercury_0004,1824.03.31_TheDerbyMercury_0002
1824.05.26_TheDerbyMercury_0001,1824.03.06_TheNewcastleCourantetc_0003
1824.05.26_TheDerbyMercury_0001,1824.03.13_TheNewcastleCourantetc_0003
1824.06.02_TheDerbyMercury_0001,1824.03.13_TheNewcastleCourantetc_0003
1824.06.05_TheLeedsMercury_0004,1824.03.10_TheDerbyMercury_0001
1824.06.12_TheLeedsMercury_0004,1824.03.01_HampshireTelegraphandSussexChronicleetc_0001
1824.06.16_TheMorningChronicle_0001,1824.03.13_TheNewcastleCourantetc_0002
1824.06.17_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001,1824.03.17_TheDerbyMercury_0002
1824.06.17_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001,1824.03.31_TheDerbyMercury_0002
1824.06.23_TheDerbyMercury_0001,1824.03.27_TheNewcastleCourantetc_0003
1824.07.03_TheNewcastleCourantetc_0003,1824.03.10_TheDerbyMercury_0001
1824.07.07_TheDerbyMercury_0001,1824.03.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
1824.07.10_TheNewcastleCourantetc_0001,1824.03.10_TheDerbyMercury_0001
1824.07.10_TheNewcastleCourantetc_0003,1824.03.24_TheDerbyMercury_0001
1824.07.17_TheNewcastleCourantetc_0003,1824.03.24_TheDerbyMercury_0001
1824.07.24_TheLeedsMercury_0004,1824.03.10_TheDerbyMercury_0001
1824.07.26_MorningChronicle_0001,1824.03.01_TheMorningChronicle_0001
1824.07.26_MorningChronicle_0001,1824.03.29_TheMorningChronicle_0001
1824.07.28_TheDerbyMercury_0001,1824.03.13_TheNewcastleCourantetc_0003
1824.07.28_TheDerbyMercury_0001,1824.03.20_TheNewcastleCourantetc_0003
1824.08.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002,1824.03.01_HampshireTelegraphandSussexChronicleetc_0001
1824.08.12_CaledonianMercury_0003,1824.03.08_TheMorningChronicle_0001
1824.08.12_CaledonianMercury_0003,1824.03.23_TheMorningChronicle_0001
1824.08.21_TheIpswichJournal_0001,1824.03.08_TheMorningChronicle_0001
1824.08.25_TheDerbyMercury_0003,1824.03.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
1824.08.30_MorningChronicle_0001,1824.03.04_TheMorningChronicle_0002
1824.09.01_TheDerbyMercury_0001,1824.03.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
1824.09.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003,1824.03.24_TheDerbyMercury_0001
1824.09.04_TheIpswichJournal_0001,1824.03.24_TheDerbyMercury_0001
1824.09.08_TheDerbyMercury_0002,1824.03.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
1824.09.18_TheLeedsMercury_0004,1824.03.24_TheDerbyMercury_0004
1824.09.22_TheDerbyMercury_0001,1824.03.13_TheNewcastleCourantetc_0003
1824.09.23_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002,1824.03.21_TheExaminer_0015
1824.09.25_TheLeedsMercury_0004,1824.03.31_TheDerbyMercury_0002
1824.09.25_TheNewcastleCourantetc_0003,1824.03.24_TheDerbyMercury_0001
1824.10.06_TheDerbyMercury_0002,1824.03.27_TheNewcastleCourantetc_0003
