1829.09.01_TheHullPacketandHumberMercury_0001,1829.09.01_TheBristolMercury_0001
1829.10.06_TheHullPacketandHumberMercury_0003,1829.09.30_TheMorningChronicle_0003
1829.10.06_TheHullPacketandHumberMercury_0004,1829.09.04_TheBelfastNews-Letter_0002
1829.10.07_TheAberdeenJournal_0004,1829.09.12_TheNewcastleCourantetc_0003
1829.10.07_TheAberdeenJournal_0004,1829.09.28_CaledonianMercury_0004
1829.10.07_TheDerbyMercury_0001,1829.09.05_TheNewcastleCourantetc_0003
1829.10.07_TheDerbyMercury_0001,1829.09.19_TheNewcastleCourantetc_0001
1829.10.07_TheDerbyMercury_0001,1829.09.29_TheHullPacketandHumberMercury_0001
1829.10.09_LiverpoolMercuryetc_0002,1829.09.25_TheBelfastNews-Letter_0001
1829.10.09_TheBelfastNews-Letter_0002,1829.09.18_TheMorningChronicle_0004
1829.10.10_TheNewcastleCourantetc_0003,1829.09.16_TheDerbyMercury_0001
1829.10.10_TheNewcastleCourantetc_0003,1829.09.23_TheDerbyMercury_0001
1829.10.10_TheNewcastleCourantetc_0003,1829.09.23_TheDerbyMercury_0002
1829.10.10_TheNewcastleCourantetc_0003,1829.09.30_TheDerbyMercury_0001
1829.10.12_CaledonianMercury_0002,1829.09.24_TheMorningChronicle_0003
1829.10.12_CaledonianMercury_0002,1829.09.29_TheHullPacketandHumberMercury_0002
1829.10.13_TheHullPacketandHumberMercury_0004,1829.09.30_TheMorningChronicle_0001
1829.10.14_TheAberdeenJournal_0001,1829.09.02_TheDerbyMercury_0001
1829.10.14_TheAberdeenJournal_0001,1829.09.04_TheBelfastNews-Letter_0001
1829.10.14_TheAberdeenJournal_0001,1829.09.18_LiverpoolMercuryetc_0005
1829.10.14_TheAberdeenJournal_0001,1829.09.25_LiverpoolMercuryetc_0003
1829.10.14_TheDerbyMercury_0001,1829.09.18_LiverpoolMercuryetc_0005
1829.10.14_TheDerbyMercury_0001,1829.09.25_LiverpoolMercuryetc_0003
1829.10.17_TheNewcastleCourantetc_0003,1829.09.16_TheDerbyMercury_0001
1829.10.17_TheNewcastleCourantetc_0003,1829.09.22_TheHullPacketandHumberMercury_0001
1829.10.17_TheNewcastleCourantetc_0003,1829.09.25_LiverpoolMercuryetc_0003
1829.10.17_TheNewcastleCourantetc_0003,1829.09.30_TheDerbyMercury_0001
1829.10.18_TheExaminer_0003,1829.09.18_TheMorningChronicle_0003
1829.10.18_TheExaminer_0003,1829.09.21_HampshireTelegraphandSussexChronicleetc_0002
1829.10.18_TheExaminer_0003,1829.09.26_TheLeedsMercury_0002
1829.10.28_TheDerbyMercury_0001,1829.09.18_LiverpoolMercuryetc_0005
1829.10.28_TheDerbyMercury_0001,1829.09.25_LiverpoolMercuryetc_0003
1829.10.31_TheNewcastleCourantetc_0003,1829.09.16_TheDerbyMercury_0001
1829.10.31_TheNewcastleCourantetc_0003,1829.09.21_TheMorningChronicle_0001
1829.10.31_TheNewcastleCourantetc_0003,1829.09.23_TheDerbyMercury_0002
1829.10.31_TheNewcastleCourantetc_0003,1829.09.30_TheDerbyMercury_0001
1829.11.07_TheNewcastleCourantetc_0003,1829.09.16_TheDerbyMercury_0001
1829.11.07_TheNewcastleCourantetc_0003,1829.09.23_TheDerbyMercury_0002
1829.11.07_TheNewcastleCourantetc_0003,1829.09.30_TheDerbyMercury_0001
1829.11.17_TheHullPacketandHumberMercury_0001,1829.09.16_TheDerbyMercury_0001
1829.11.17_TheHullPacketandHumberMercury_0001,1829.09.23_TheDerbyMercury_0002
1829.11.20_TheBelfastNews-Letter_0004,1829.09.12_TheNewcastleCourantetc_0001
1829.11.21_TheNewcastleCourantetc_0003,1829.09.09_TheAberdeenJournal_0004
1829.11.21_TheNewcastleCourantetc_0003,1829.09.22_TheHullPacketandHumberMercury_0001
1829.11.27_LiverpoolMercuryetc_0003,1829.09.05_TheNewcastleCourantetc_0003
1829.12.07_HampshireTelegraphandSussexChronicleetc_0002,1829.09.25_LiverpoolMercuryetc_0003
1829.12.12_TheNewcastleCourantetc_0003,1829.09.08_TheHullPacketandHumberMercury_0001
1829.12.12_TheNewcastleCourantetc_0003,1829.09.28_TheMorningChronicle_0001
1829.12.15_TheBristolMercury_0004,1829.09.25_TheBelfastNews-Letter_0001
1829.12.16_TheAberdeenJournal_0002,1829.09.25_LiverpoolMercuryetc_0003
1829.12.18_TheBelfastNews-Letter_0004,1829.09.22_TheBristolMercury_0004
1829.12.19_TheNewcastleCourantetc_0003,1829.09.25_LiverpoolMercuryetc_0003
1829.12.22_TheHullPacketandHumberMercury_0001,1829.09.26_TheNewcastleCourantetc_0001
1829.12.22_TheHullPacketandHumberMercury_0001,1829.09.30_TheDerbyMercury_0001
1829.12.23_TheDerbyMercury_0001,1829.09.26_TheNewcastleCourantetc_0004
1829.12.23_TheDerbyMercury_0001,1829.09.28_HampshireTelegraphandSussexChronicleetc_0002
1829.12.26_TheNewcastleCourantetc_0004,1829.09.22_TheHullPacketandHumberMercury_0001
1829.12.26_TheNewcastleCourantetc_0004,1829.09.30_TheDerbyMercury_0001
1829.12.28_CaledonianMercury_0002,1829.09.12_TheMorningChronicle_0004
1829.12.28_HampshireTelegraphandSussexChronicleetc_0002,1829.09.25_LiverpoolMercuryetc_0003
1829.12.29_TheBelfastNews-Letter_0002,1829.09.12_TheMorningChronicle_0004
1829.12.30_TheAberdeenJournal_0001,1829.09.25_LiverpoolMercuryetc_0003
1829.12.30_TheDerbyMercury_0001,1829.09.26_TheNewcastleCourantetc_0004
1829.12.30_TheDerbyMercury_0001,1829.09.28_HampshireTelegraphandSussexChronicleetc_0002
1830.01.02_Freeman'sJournalandDailyCommercialAdvertiser_0001,1829.09.29_TheHullPacketandHumberMercury_0004
1830.01.02_TheNewcastleCourantetc_0003,1829.09.25_LiverpoolMercuryetc_0003
1830.01.05_TheHullPacketandHumberMercury_0001,1829.09.25_LiverpoolMercuryetc_0003
1830.01.06_TheDerbyMercury_0001,1829.09.25_LiverpoolMercuryetc_0003
1830.01.08_TheBelfastNews-Letter_0004,1829.09.12_TheNewcastleCourantetc_0001
1830.01.09_TheNewcastleCourantetc_0003,1829.09.01_TheHullPacketandHumberMercury_0001
1830.01.09_TheNewcastleCourantetc_0003,1829.09.04_LiverpoolMercuryetc_0003
1830.01.09_TheNewcastleCourantetc_0003,1829.09.16_TheDerbyMercury_0004
1830.01.09_TheNewcastleCourantetc_0003,1829.09.22_TheHullPacketandHumberMercury_0001
1830.01.09_TheNewcastleCourantetc_0003,1829.09.30_TheDerbyMercury_0001
1830.01.12_TheHullPacketandHumberMercury_0001,1829.09.25_LiverpoolMercuryetc_0003
1830.01.13_TheAberdeenJournal_0001,1829.09.25_LiverpoolMercuryetc_0003
1830.01.16_TheNewcastleCourantetc_0003,1829.09.25_LiverpoolMercuryetc_0003
1830.01.20_TheDerbyMercury_0001,1829.09.12_TheNewcastleCourantetc_0001
1830.01.20_TheDerbyMercury_0001,1829.09.25_LiverpoolMercuryetc_0003
1830.01.25_HampshireTelegraphandSussexChronicleetc_0002,1829.09.25_LiverpoolMercuryetc_0003
1830.01.26_TheHullPacketandHumberMercury_0001,1829.09.25_LiverpoolMercuryetc_0003
1830.01.30_TheNewcastleCourantetc_0003,1829.09.08_TheHullPacketandHumberMercury_0001
1830.02.03_TheDerbyMercury_0001,1829.09.25_LiverpoolMercuryetc_0003
1830.02.05_LiverpoolMercuryetc_0007,1829.09.26_TheManchesterTimesandGazette_0007
1830.02.10_Freeman'sJournalandDailyCommercialAdvertiser_0001,1829.09.19_TheNewcastleCourantetc_0003
1830.02.10_TheDerbyMercury_0002,1829.09.29_TheHullPacketandHumberMercury_0002
1830.02.13_TheNewcastleCourantetc_0003,1829.09.25_LiverpoolMercuryetc_0003
1830.02.15_HampshireTelegraphandSussexChronicleetc_0001,1829.09.05_TheNewcastleCourantetc_0001
1830.02.17_TheDerbyMercury_0001,1829.09.25_LiverpoolMercuryetc_0003
1830.02.20_TheNewcastleCourantetc_0004,1829.09.16_TheDerbyMercury_0001
1830.02.22_HampshireTelegraphandSussexChronicleetc_0002,1829.09.25_LiverpoolMercuryetc_0003
1830.02.23_TheBelfastNews-Letter_0003,1829.09.16_TheDerbyMercury_0001
1830.02.23_TheHullPacketandHumberMercury_0001,1829.09.19_TheNewcastleCourantetc_0003
1830.02.23_TheHullPacketandHumberMercury_0001,1829.09.25_LiverpoolMercuryetc_0003
1830.02.27_TheNewcastleCourantetc_0003,1829.09.25_LiverpoolMercuryetc_0003
1830.03.03_TheAberdeenJournal_0001,1829.09.25_LiverpoolMercuryetc_0003
1830.03.03_TheDerbyMercury_0001,1829.09.25_LiverpoolMercuryetc_0003
1830.03.06_TheNewcastleCourantetc_0003,1829.09.16_TheDerbyMercury_0001
1830.03.09_TheBelfastNews-Letter_0003,1829.09.16_TheDerbyMercury_0001
1830.03.09_TheBelfastNews-Letter_0003,1829.09.23_TheDerbyMercury_0001
1830.03.13_TheNewcastleCourantetc_0003,1829.09.09_TheDerbyMercury_0001
1830.03.13_TheNewcastleCourantetc_0003,1829.09.16_TheDerbyMercury_0001
1830.03.13_TheNewcastleCourantetc_0003,1829.09.25_LiverpoolMercuryetc_0003
1830.03.15_HampshireTelegraphandSussexChronicleetc_0002,1829.09.05_TheNewcastleCourantetc_0001
1830.03.16_TheBelfastNews-Letter_0003,1829.09.16_TheDerbyMercury_0001
1830.03.16_TheBelfastNews-Letter_0003,1829.09.23_TheDerbyMercury_0001
1830.03.17_Freeman'sJournalandDailyCommercialAdvertiser_0001,1829.09.26_TheNewcastleCourantetc_0003
1830.03.20_TheNewcastleCourantetc_0003,1829.09.15_TheHullPacketandHumberMercury_0001
1830.03.20_TheNewcastleCourantetc_0003,1829.09.18_LiverpoolMercuryetc_0005
1830.03.23_TheBelfastNews-Letter_0003,1829.09.16_TheDerbyMercury_0001
1830.03.24_TheDerbyMercury_0001,1829.09.25_LiverpoolMercuryetc_0003
1830.03.24_TheDerbyMercury_0001,1829.09.26_TheNewcastleCourantetc_0004
1830.03.24_TheDerbyMercury_0001,1829.09.28_HampshireTelegraphandSussexChronicleetc_0002
1830.03.26_LiverpoolMercuryetc_0007,1829.09.23_TheDerbyMercury_0002
1830.03.26_LiverpoolMercuryetc_0007,1829.09.26_TheManchesterTimesandGazette_0007
1830.03.26_TheBelfastNews-Letter_0004,1829.09.12_TheNewcastleCourantetc_0001
1830.03.30_TheBelfastNews-Letter_0001,1829.09.16_TheDerbyMercury_0001
1830.03.31_TheDerbyMercury_0001,1829.09.28_HampshireTelegraphandSussexChronicleetc_0002
1830.04.09_LiverpoolMercuryetc_0007,1829.09.26_TheManchesterTimesandGazette_0007
1830.04.10_TheNewcastleCourantetc_0003,1829.09.25_LiverpoolMercuryetc_0003
1830.04.17_TheNewcastleCourantetc_0003,1829.09.30_TheDerbyMercury_0001
